id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
385735,2019-2020,Telangana,36,Karimnagar,508,Arhar/Tur,202.0,Pulses,Kharif,976.0,Hectare,945.0,Tonnes,0.968,Tonnes/Hectare,Karimnagar
385736,2019-2020,Telangana,36,Karimnagar,508,Banana,606.0,Fruits,Kharif,23.0,Hectare,1359.0,Tonnes,59.087,Tonnes/Hectare,Karimnagar
385737,2019-2020,Telangana,36,Karimnagar,508,Coriander,509.0,Spices,Rabi,13.0,Hectare,12.0,Tonnes,0.923,Tonnes/Hectare,Karimnagar
385738,2019-2020,Telangana,36,Karimnagar,508,Cotton(Lint),1101.0,Fiber Crops,Kharif,36762.0,Hectare,111148.0,Tonnes,3.023,Tonnes/Hectare,Karimnagar
385739,2019-2020,Telangana,36,Karimnagar,508,Cowpea(Lobia),288.0,Pulses,Kharif,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Karimnagar
385740,2019-2020,Telangana,36,Karimnagar,508,Cowpea(Lobia),288.0,Pulses,Rabi,32.0,Hectare,31.0,Tonnes,0.969,Tonnes/Hectare,Karimnagar
385741,2019-2020,Telangana,36,Karimnagar,508,Cowpea(Lobia),288.0,Pulses,Total,35.0,Hectare,33.0,Tonnes,0.943,Tonnes/Hectare,Karimnagar
385742,2019-2020,Telangana,36,Karimnagar,508,Dry Chillies,502.0,Spices,Kharif,321.0,Hectare,1721.0,Tonnes,5.361,Tonnes/Hectare,Karimnagar
385743,2019-2020,Telangana,36,Karimnagar,508,Gram,201.0,Pulses,Rabi,140.0,Hectare,214.0,Tonnes,1.529,Tonnes/Hectare,Karimnagar
385744,2019-2020,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Kharif,5.0,Hectare,13.0,Tonnes,2.6,Tonnes/Hectare,Karimnagar
385745,2019-2020,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Rabi,1839.0,Hectare,3072.0,Tonnes,1.67,Tonnes/Hectare,Karimnagar
385746,2019-2020,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Total,1844.0,Hectare,3085.0,Tonnes,1.673,Tonnes/Hectare,Karimnagar
385747,2019-2020,Telangana,36,Karimnagar,508,Jowar,102.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Karimnagar
385748,2019-2020,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Kharif,11004.0,Hectare,68605.0,Tonnes,6.235,Tonnes/Hectare,Karimnagar
385749,2019-2020,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Rabi,13396.0,Hectare,81991.0,Tonnes,6.121,Tonnes/Hectare,Karimnagar
385750,2019-2020,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Total,24400.0,Hectare,150596.0,Tonnes,6.172,Tonnes/Hectare,Karimnagar
385751,2019-2020,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Kharif,391.0,Hectare,308.0,Tonnes,0.788,Tonnes/Hectare,Karimnagar
385752,2019-2020,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Rabi,141.0,Hectare,134.0,Tonnes,0.95,Tonnes/Hectare,Karimnagar
385753,2019-2020,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Total,532.0,Hectare,442.0,Tonnes,0.831,Tonnes/Hectare,Karimnagar
385754,2019-2020,Telangana,36,Karimnagar,508,Onion,708.0,Vegetable,Kharif,1.0,Hectare,22.0,Tonnes,22.0,Tonnes/Hectare,Karimnagar
385755,2019-2020,Telangana,36,Karimnagar,508,Onion,708.0,Vegetable,Rabi,17.0,Hectare,582.0,Tonnes,34.235,Tonnes/Hectare,Karimnagar
385756,2019-2020,Telangana,36,Karimnagar,508,Onion,708.0,Vegetable,Total,18.0,Hectare,604.0,Tonnes,33.556,Tonnes/Hectare,Karimnagar
385757,2019-2020,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Kharif,79406.0,Hectare,267201.0,Tonnes,3.365,Tonnes/Hectare,Karimnagar
385758,2019-2020,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Rabi,89721.0,Hectare,350809.0,Tonnes,3.91,Tonnes/Hectare,Karimnagar
385759,2019-2020,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Total,169127.0,Hectare,618010.0,Tonnes,3.654,Tonnes/Hectare,Karimnagar
385760,2019-2020,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Kharif,1.0,Hectare,,Tonnes,0.0,Tonnes/Hectare,Karimnagar
385761,2019-2020,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Rabi,4.0,Hectare,3.0,Tonnes,0.75,Tonnes/Hectare,Karimnagar
385762,2019-2020,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Total,5.0,Hectare,3.0,Tonnes,0.6,Tonnes/Hectare,Karimnagar
385763,2019-2020,Telangana,36,Karimnagar,508,Small Millets,108.0,Cereals,Kharif,10.0,Hectare,17.0,Tonnes,1.7,Tonnes/Hectare,Karimnagar
385764,2019-2020,Telangana,36,Karimnagar,508,Sunflower,1007.0,Oilseeds,Rabi,2.0,Hectare,4.0,Tonnes,2.0,Tonnes/Hectare,Karimnagar
385765,2019-2020,Telangana,36,Karimnagar,508,Sweet Potato,703.0,Vegetable,Rabi,6.0,Hectare,94.0,Tonnes,15.667,Tonnes/Hectare,Karimnagar
385766,2019-2020,Telangana,36,Karimnagar,508,Tobacco,1302.0,Drugs And Narcotics,Kharif,149.0,Hectare,442.0,Tonnes,2.966,Tonnes/Hectare,Karimnagar
385767,2019-2020,Telangana,36,Karimnagar,508,Turmeric,504.0,Spices,Kharif,255.0,Hectare,1778.0,Tonnes,6.973,Tonnes/Hectare,Karimnagar
385768,2019-2020,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Kharif,8.0,Hectare,8.0,Tonnes,1.0,Tonnes/Hectare,Karimnagar
385769,2019-2020,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Rabi,8.0,Hectare,14.0,Tonnes,1.75,Tonnes/Hectare,Karimnagar
385770,2019-2020,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Total,16.0,Hectare,22.0,Tonnes,1.375,Tonnes/Hectare,Karimnagar
385771,2019-2020,Telangana,36,Khammam,509,Arhar/Tur,202.0,Pulses,Kharif,672.0,Hectare,35.0,Tonnes,0.052,Tonnes/Hectare,Khammam
385772,2019-2020,Telangana,36,Khammam,509,Bajra,103.0,Cereals,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Khammam
385773,2019-2020,Telangana,36,Khammam,509,Banana,606.0,Fruits,Kharif,27.0,Hectare,1596.0,Tonnes,59.111,Tonnes/Hectare,Khammam
385774,2019-2020,Telangana,36,Khammam,509,Cashewnut,619.0,Fruits,Kharif,76.0,Hectare,23.0,Tonnes,0.303,Tonnes/Hectare,Khammam
385775,2019-2020,Telangana,36,Khammam,509,Cotton(Lint),1101.0,Fiber Crops,Kharif,100370.0,Hectare,351605.0,Tonnes,3.503,Tonnes/Hectare,Khammam
385776,2019-2020,Telangana,36,Khammam,509,Cowpea(Lobia),288.0,Pulses,Kharif,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Khammam
385777,2019-2020,Telangana,36,Khammam,509,Cowpea(Lobia),288.0,Pulses,Rabi,59.0,Hectare,57.0,Tonnes,0.966,Tonnes/Hectare,Khammam
385778,2019-2020,Telangana,36,Khammam,509,Cowpea(Lobia),288.0,Pulses,Total,65.0,Hectare,61.0,Tonnes,0.938,Tonnes/Hectare,Khammam
385779,2019-2020,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Kharif,20460.0,Hectare,147578.0,Tonnes,7.213,Tonnes/Hectare,Khammam
385780,2019-2020,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Rabi,451.0,Hectare,2657.0,Tonnes,5.891,Tonnes/Hectare,Khammam
385781,2019-2020,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Total,20911.0,Hectare,150235.0,Tonnes,7.184,Tonnes/Hectare,Khammam
385782,2019-2020,Telangana,36,Khammam,509,Gram,201.0,Pulses,Rabi,10.0,Hectare,16.0,Tonnes,1.6,Tonnes/Hectare,Khammam
385783,2019-2020,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Kharif,50.0,Hectare,137.0,Tonnes,2.74,Tonnes/Hectare,Khammam
385784,2019-2020,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Rabi,585.0,Hectare,860.0,Tonnes,1.47,Tonnes/Hectare,Khammam
385785,2019-2020,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Total,635.0,Hectare,997.0,Tonnes,1.57,Tonnes/Hectare,Khammam
385786,2019-2020,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Kharif,12.0,Hectare,14.0,Tonnes,1.167,Tonnes/Hectare,Khammam
385787,2019-2020,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Rabi,272.0,Hectare,579.0,Tonnes,2.129,Tonnes/Hectare,Khammam
385788,2019-2020,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Total,284.0,Hectare,593.0,Tonnes,2.088,Tonnes/Hectare,Khammam
385789,2019-2020,Telangana,36,Khammam,509,Maize,104.0,Cereals,Kharif,4475.0,Hectare,24474.0,Tonnes,5.469,Tonnes/Hectare,Khammam
385790,2019-2020,Telangana,36,Khammam,509,Maize,104.0,Cereals,Rabi,36149.0,Hectare,271462.0,Tonnes,7.51,Tonnes/Hectare,Khammam
385791,2019-2020,Telangana,36,Khammam,509,Maize,104.0,Cereals,Total,40624.0,Hectare,295936.0,Tonnes,7.285,Tonnes/Hectare,Khammam
385792,2019-2020,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Kharif,7091.0,Hectare,5176.0,Tonnes,0.73,Tonnes/Hectare,Khammam
385793,2019-2020,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Rabi,1323.0,Hectare,1277.0,Tonnes,0.965,Tonnes/Hectare,Khammam
385794,2019-2020,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Total,8414.0,Hectare,6453.0,Tonnes,0.767,Tonnes/Hectare,Khammam
385795,2019-2020,Telangana,36,Khammam,509,Onion,708.0,Vegetable,Rabi,2.0,Hectare,69.0,Tonnes,34.5,Tonnes/Hectare,Khammam
385796,2019-2020,Telangana,36,Khammam,509,Ragi,105.0,Cereals,Kharif,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare,Khammam
385797,2019-2020,Telangana,36,Khammam,509,Rice,101.0,Cereals,Kharif,92196.0,Hectare,335225.0,Tonnes,3.636,Tonnes/Hectare,Khammam
385798,2019-2020,Telangana,36,Khammam,509,Rice,101.0,Cereals,Rabi,82093.0,Hectare,318849.0,Tonnes,3.884,Tonnes/Hectare,Khammam
385799,2019-2020,Telangana,36,Khammam,509,Rice,101.0,Cereals,Total,174289.0,Hectare,654074.0,Tonnes,3.753,Tonnes/Hectare,Khammam
385800,2019-2020,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Kharif,5.0,Hectare,1.0,Tonnes,0.2,Tonnes/Hectare,Khammam
385801,2019-2020,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Rabi,121.0,Hectare,77.0,Tonnes,0.636,Tonnes/Hectare,Khammam
385802,2019-2020,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Total,126.0,Hectare,78.0,Tonnes,0.619,Tonnes/Hectare,Khammam
385803,2019-2020,Telangana,36,Khammam,509,Small Millets,108.0,Cereals,Kharif,9.0,Hectare,15.0,Tonnes,1.667,Tonnes/Hectare,Khammam
385804,2019-2020,Telangana,36,Khammam,509,Small Millets,108.0,Cereals,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Khammam
385805,2019-2020,Telangana,36,Khammam,509,Small Millets,108.0,Cereals,Total,10.0,Hectare,17.0,Tonnes,1.7,Tonnes/Hectare,Khammam
385806,2019-2020,Telangana,36,Khammam,509,Sugarcane,401.0,Sugar,Kharif,2255.0,Hectare,128167.0,Tonnes,56.837,Tonnes/Hectare,Khammam
385807,2019-2020,Telangana,36,Khammam,509,Turmeric,504.0,Spices,Kharif,36.0,Hectare,251.0,Tonnes,6.972,Tonnes/Hectare,Khammam
385808,2019-2020,Telangana,36,Khammam,509,Urad,203.0,Pulses,Kharif,16.0,Hectare,15.0,Tonnes,0.938,Tonnes/Hectare,Khammam
385809,2019-2020,Telangana,36,Khammam,509,Urad,203.0,Pulses,Rabi,169.0,Hectare,304.0,Tonnes,1.799,Tonnes/Hectare,Khammam
385810,2019-2020,Telangana,36,Khammam,509,Urad,203.0,Pulses,Total,185.0,Hectare,319.0,Tonnes,1.724,Tonnes/Hectare,Khammam
385811,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Arhar/Tur,202.0,Pulses,Kharif,10853.0,Hectare,14857.0,Tonnes,1.369,Tonnes/Hectare,Adilabad
385812,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Bajra,103.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Adilabad
385813,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Banana,606.0,Fruits,Kharif,18.0,Hectare,1064.0,Tonnes,59.111,Tonnes/Hectare,Adilabad
385814,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Cashewnut,619.0,Fruits,Kharif,16.0,Hectare,5.0,Tonnes,0.312,Tonnes/Hectare,Adilabad
385815,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Castor Seed,1002.0,Oilseeds,Kharif,55.0,Hectare,72.0,Tonnes,1.309,Tonnes/Hectare,Adilabad
385816,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Coriander,509.0,Spices,Rabi,13.0,Hectare,12.0,Tonnes,0.923,Tonnes/Hectare,Adilabad
385817,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Cotton(Lint),1101.0,Fiber Crops,Kharif,124884.0,Hectare,408435.0,Tonnes,3.271,Tonnes/Hectare,Adilabad
385818,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Cowpea(Lobia),288.0,Pulses,Kharif,18.0,Hectare,13.0,Tonnes,0.722,Tonnes/Hectare,Adilabad
385819,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Cowpea(Lobia),288.0,Pulses,Rabi,23.0,Hectare,22.0,Tonnes,0.957,Tonnes/Hectare,Adilabad
385820,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Cowpea(Lobia),288.0,Pulses,Total,41.0,Hectare,35.0,Tonnes,0.854,Tonnes/Hectare,Adilabad
385821,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Dry Chillies,502.0,Spices,Kharif,13.0,Hectare,70.0,Tonnes,5.385,Tonnes/Hectare,Adilabad
385822,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Dry Chillies,502.0,Spices,Rabi,19.0,Hectare,112.0,Tonnes,5.895,Tonnes/Hectare,Adilabad
385823,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Dry Chillies,502.0,Spices,Total,32.0,Hectare,182.0,Tonnes,5.688,Tonnes/Hectare,Adilabad
385824,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Gram,201.0,Pulses,Rabi,2545.0,Hectare,1924.0,Tonnes,0.756,Tonnes/Hectare,Adilabad
385825,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Groundnut,1001.0,Oilseeds,Kharif,23.0,Hectare,62.0,Tonnes,2.696,Tonnes/Hectare,Adilabad
385826,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Groundnut,1001.0,Oilseeds,Rabi,27.0,Hectare,63.0,Tonnes,2.333,Tonnes/Hectare,Adilabad
385827,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Groundnut,1001.0,Oilseeds,Total,50.0,Hectare,125.0,Tonnes,2.5,Tonnes/Hectare,Adilabad
385828,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Jowar,102.0,Cereals,Kharif,1679.0,Hectare,1348.0,Tonnes,0.803,Tonnes/Hectare,Adilabad
385829,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Jowar,102.0,Cereals,Rabi,2030.0,Hectare,1825.0,Tonnes,0.899,Tonnes/Hectare,Adilabad
385830,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Jowar,102.0,Cereals,Total,3709.0,Hectare,3173.0,Tonnes,0.855,Tonnes/Hectare,Adilabad
385831,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Maize,104.0,Cereals,Kharif,477.0,Hectare,1565.0,Tonnes,3.281,Tonnes/Hectare,Adilabad
385832,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Maize,104.0,Cereals,Rabi,621.0,Hectare,4306.0,Tonnes,6.934,Tonnes/Hectare,Adilabad
385833,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Maize,104.0,Cereals,Total,1098.0,Hectare,5871.0,Tonnes,5.347,Tonnes/Hectare,Adilabad
385834,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Kharif,1285.0,Hectare,1027.0,Tonnes,0.799,Tonnes/Hectare,Adilabad
385835,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Rabi,311.0,Hectare,295.0,Tonnes,0.949,Tonnes/Hectare,Adilabad
385836,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Moong(Green Gram),204.0,Pulses,Total,1596.0,Hectare,1322.0,Tonnes,0.828,Tonnes/Hectare,Adilabad
385837,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Kharif,3.0,Hectare,67.0,Tonnes,22.333,Tonnes/Hectare,Adilabad
385838,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Rabi,34.0,Hectare,1165.0,Tonnes,34.265,Tonnes/Hectare,Adilabad
385839,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Onion,708.0,Vegetable,Total,37.0,Hectare,1232.0,Tonnes,33.297,Tonnes/Hectare,Adilabad
385840,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Ragi,105.0,Cereals,Kharif,14.0,Hectare,22.0,Tonnes,1.571,Tonnes/Hectare,Adilabad
385841,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,Kharif,24201.0,Hectare,67787.0,Tonnes,2.801,Tonnes/Hectare,Adilabad
385842,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,Rabi,5026.0,Hectare,15063.0,Tonnes,2.997,Tonnes/Hectare,Adilabad
385843,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Rice,101.0,Cereals,Total,29227.0,Hectare,82850.0,Tonnes,2.835,Tonnes/Hectare,Adilabad
385844,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sesamum,1003.0,Oilseeds,Kharif,9.0,Hectare,1.0,Tonnes,0.111,Tonnes/Hectare,Adilabad
385845,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sesamum,1003.0,Oilseeds,Rabi,16.0,Hectare,10.0,Tonnes,0.625,Tonnes/Hectare,Adilabad
385846,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sesamum,1003.0,Oilseeds,Total,25.0,Hectare,11.0,Tonnes,0.44,Tonnes/Hectare,Adilabad
385847,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Small Millets,108.0,Cereals,Kharif,15.0,Hectare,26.0,Tonnes,1.733,Tonnes/Hectare,Adilabad
385848,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Soyabean,1009.0,Oilseeds,Kharif,1544.0,Hectare,1839.0,Tonnes,1.191,Tonnes/Hectare,Adilabad
385849,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sunflower,1007.0,Oilseeds,Rabi,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare,Adilabad
385850,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sweet Potato,703.0,Vegetable,Kharif,1.0,Hectare,16.0,Tonnes,16.0,Tonnes/Hectare,Adilabad
385851,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sweet Potato,703.0,Vegetable,Rabi,9.0,Hectare,141.0,Tonnes,15.667,Tonnes/Hectare,Adilabad
385852,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Sweet Potato,703.0,Vegetable,Total,10.0,Hectare,157.0,Tonnes,15.7,Tonnes/Hectare,Adilabad
385853,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Turmeric,504.0,Spices,Kharif,32.0,Hectare,223.0,Tonnes,6.969,Tonnes/Hectare,Adilabad
385854,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Urad,203.0,Pulses,Kharif,416.0,Hectare,390.0,Tonnes,0.938,Tonnes/Hectare,Adilabad
385855,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Urad,203.0,Pulses,Rabi,21.0,Hectare,38.0,Tonnes,1.81,Tonnes/Hectare,Adilabad
385856,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Urad,203.0,Pulses,Total,437.0,Hectare,428.0,Tonnes,0.979,Tonnes/Hectare,Adilabad
385857,2019-2020,Telangana,36,Kumuram Bheem Asifabad,699,Wheat,106.0,Cereals,Rabi,226.0,Hectare,416.0,Tonnes,1.841,Tonnes/Hectare,Adilabad
385858,2019-2020,Telangana,36,Mahabubabad,688,Arhar/Tur,202.0,Pulses,Kharif,1459.0,Hectare,1006.0,Tonnes,0.69,Tonnes/Hectare,Warangal
385859,2019-2020,Telangana,36,Mahabubabad,688,Arhar/Tur,202.0,Pulses,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Warangal
385860,2019-2020,Telangana,36,Mahabubabad,688,Arhar/Tur,202.0,Pulses,Total,1460.0,Hectare,1007.0,Tonnes,0.69,Tonnes/Hectare,Warangal
385861,2019-2020,Telangana,36,Mahabubabad,688,Banana,606.0,Fruits,Kharif,8.0,Hectare,473.0,Tonnes,59.125,Tonnes/Hectare,Warangal
385862,2019-2020,Telangana,36,Mahabubabad,688,Cotton(Lint),1101.0,Fiber Crops,Kharif,40779.0,Hectare,90689.0,Tonnes,2.224,Tonnes/Hectare,Warangal
385863,2019-2020,Telangana,36,Mahabubabad,688,Cowpea(Lobia),288.0,Pulses,Rabi,733.0,Hectare,768.0,Tonnes,1.048,Tonnes/Hectare,Warangal
385864,2019-2020,Telangana,36,Mahabubabad,688,Dry Chillies,502.0,Spices,Kharif,13679.0,Hectare,52842.0,Tonnes,3.863,Tonnes/Hectare,Warangal
385865,2019-2020,Telangana,36,Mahabubabad,688,Dry Chillies,502.0,Spices,Rabi,40.0,Hectare,117.0,Tonnes,2.925,Tonnes/Hectare,Warangal
385866,2019-2020,Telangana,36,Mahabubabad,688,Dry Chillies,502.0,Spices,Total,13719.0,Hectare,52959.0,Tonnes,3.86,Tonnes/Hectare,Warangal
385867,2019-2020,Telangana,36,Mahabubabad,688,Groundnut,1001.0,Oilseeds,Kharif,168.0,Hectare,461.0,Tonnes,2.744,Tonnes/Hectare,Warangal
385868,2019-2020,Telangana,36,Mahabubabad,688,Groundnut,1001.0,Oilseeds,Rabi,1758.0,Hectare,3079.0,Tonnes,1.751,Tonnes/Hectare,Warangal
385869,2019-2020,Telangana,36,Mahabubabad,688,Groundnut,1001.0,Oilseeds,Total,1926.0,Hectare,3540.0,Tonnes,1.838,Tonnes/Hectare,Warangal
385870,2019-2020,Telangana,36,Mahabubabad,688,Horse-Gram,206.0,Pulses,Rabi,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare,Warangal
385871,2019-2020,Telangana,36,Mahabubabad,688,Jowar,102.0,Cereals,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Warangal
385872,2019-2020,Telangana,36,Mahabubabad,688,Jowar,102.0,Cereals,Rabi,798.0,Hectare,351.0,Tonnes,0.44,Tonnes/Hectare,Warangal
385873,2019-2020,Telangana,36,Mahabubabad,688,Jowar,102.0,Cereals,Total,799.0,Hectare,352.0,Tonnes,0.441,Tonnes/Hectare,Warangal
385874,2019-2020,Telangana,36,Mahabubabad,688,Maize,104.0,Cereals,Kharif,10003.0,Hectare,56849.0,Tonnes,5.683,Tonnes/Hectare,Warangal
385875,2019-2020,Telangana,36,Mahabubabad,688,Maize,104.0,Cereals,Rabi,20686.0,Hectare,115831.0,Tonnes,5.599,Tonnes/Hectare,Warangal
385876,2019-2020,Telangana,36,Mahabubabad,688,Maize,104.0,Cereals,Total,30689.0,Hectare,172680.0,Tonnes,5.627,Tonnes/Hectare,Warangal
385877,2019-2020,Telangana,36,Mahabubabad,688,Moong(Green Gram),204.0,Pulses,Kharif,4034.0,Hectare,3663.0,Tonnes,0.908,Tonnes/Hectare,Warangal
385878,2019-2020,Telangana,36,Mahabubabad,688,Moong(Green Gram),204.0,Pulses,Rabi,473.0,Hectare,507.0,Tonnes,1.072,Tonnes/Hectare,Warangal
385879,2019-2020,Telangana,36,Mahabubabad,688,Moong(Green Gram),204.0,Pulses,Total,4507.0,Hectare,4170.0,Tonnes,0.925,Tonnes/Hectare,Warangal
385880,2019-2020,Telangana,36,Mahabubabad,688,Onion,708.0,Vegetable,Kharif,9.0,Hectare,201.0,Tonnes,22.333,Tonnes/Hectare,Warangal
385881,2019-2020,Telangana,36,Mahabubabad,688,Onion,708.0,Vegetable,Rabi,102.0,Hectare,3494.0,Tonnes,34.255,Tonnes/Hectare,Warangal
385882,2019-2020,Telangana,36,Mahabubabad,688,Onion,708.0,Vegetable,Total,111.0,Hectare,3695.0,Tonnes,33.288,Tonnes/Hectare,Warangal
385883,2019-2020,Telangana,36,Mahabubabad,688,Rice,101.0,Cereals,Kharif,46834.0,Hectare,157409.0,Tonnes,3.361,Tonnes/Hectare,Warangal
385884,2019-2020,Telangana,36,Mahabubabad,688,Rice,101.0,Cereals,Rabi,46056.0,Hectare,155301.0,Tonnes,3.372,Tonnes/Hectare,Warangal
385885,2019-2020,Telangana,36,Mahabubabad,688,Rice,101.0,Cereals,Total,92890.0,Hectare,312710.0,Tonnes,3.366,Tonnes/Hectare,Warangal
385886,2019-2020,Telangana,36,Mahabubabad,688,Sesamum,1003.0,Oilseeds,Kharif,26.0,Hectare,4.0,Tonnes,0.154,Tonnes/Hectare,Warangal
385887,2019-2020,Telangana,36,Mahabubabad,688,Sesamum,1003.0,Oilseeds,Rabi,38.0,Hectare,24.0,Tonnes,0.632,Tonnes/Hectare,Warangal
385888,2019-2020,Telangana,36,Mahabubabad,688,Sesamum,1003.0,Oilseeds,Total,64.0,Hectare,28.0,Tonnes,0.438,Tonnes/Hectare,Warangal
385889,2019-2020,Telangana,36,Mahabubabad,688,Soyabean,1009.0,Oilseeds,Kharif,6.0,Hectare,11.0,Tonnes,1.833,Tonnes/Hectare,Warangal
385890,2019-2020,Telangana,36,Mahabubabad,688,Sugarcane,401.0,Sugar,Kharif,7.0,Hectare,617.0,Tonnes,88.143,Tonnes/Hectare,Warangal
385891,2019-2020,Telangana,36,Mahabubabad,688,Tobacco,1302.0,Drugs And Narcotics,Rabi,8.0,Hectare,24.0,Tonnes,3.0,Tonnes/Hectare,Warangal
385892,2019-2020,Telangana,36,Mahabubabad,688,Turmeric,504.0,Spices,Kharif,3381.0,Hectare,21479.0,Tonnes,6.353,Tonnes/Hectare,Warangal
