id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name
151221,2019-2020,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Tank,Tank,4096.0,Nalgonda
151222,2019-2020,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Other Well,7074.0,Nalgonda
151223,2019-2020,Telangana,36,Yadadri Bhuvanagiri,697.0,Net Irrigated Area,Well,Tubewell,55847.0,Nalgonda
158835,2020-2021,Telangana,36,Narayanpet,721.0,Gross Irrigated Area,Tank,Tank,821.0,Mahabubnagar
158592,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,49769.0,Adilabad
158593,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,,Adilabad
158594,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,118.0,Adilabad
158595,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,4818.0,Adilabad
158596,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,4076.0,Adilabad
158597,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,25002.0,Adilabad
158598,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,49769.0,Adilabad
158599,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,,Adilabad
158600,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,118.0,Adilabad
158601,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4818.0,Adilabad
158602,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,4076.0,Adilabad
158603,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,24085.0,Adilabad
158604,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,51144.0,Khammam
158605,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,,Khammam
158606,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,3542.0,Khammam
158607,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,27364.0,Khammam
158608,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,444.0,Khammam
158609,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Tubewell,43906.0,Khammam
158610,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,48076.0,Khammam
158611,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,,Khammam
158612,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,2337.0,Khammam
158613,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,24901.0,Khammam
158614,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,210.0,Khammam
158615,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Tubewell,25757.0,Khammam
158616,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Government,59671.0,Warangal
158617,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Canal,Private,,Warangal
158618,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Other Source,Other Source,142.0,Warangal
158619,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Tank,Tank,9765.0,Warangal
158620,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Other Well,41536.0,Warangal
158621,2020-2021,Telangana,36,Hanumakonda,686.0,Gross Irrigated Area,Well,Tubewell,12368.0,Warangal
158622,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Government,30432.0,Warangal
158623,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Canal,Private,,Warangal
158624,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Other Source,Other Source,,Warangal
158625,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Tank,Tank,6054.0,Warangal
158626,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Other Well,21216.0,Warangal
158627,2020-2021,Telangana,36,Hanumakonda,686.0,Net Irrigated Area,Well,Tubewell,7003.0,Warangal
158640,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Canal,Government,172669.0,Karimnagar
158641,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Canal,Private,,Karimnagar
158642,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Other Source,Other Source,2047.0,Karimnagar
158643,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Tank,Tank,12157.0,Karimnagar
158644,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Well,Other Well,79102.0,Karimnagar
158645,2020-2021,Telangana,36,Jagitial,681.0,Gross Irrigated Area,Well,Tubewell,27772.0,Karimnagar
158646,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Canal,Government,81155.0,Karimnagar
158647,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Canal,Private,,Karimnagar
158648,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Other Source,Other Source,1372.0,Karimnagar
158649,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Tank,Tank,7173.0,Karimnagar
158650,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Well,Other Well,45887.0,Karimnagar
158651,2020-2021,Telangana,36,Jagitial,681.0,Net Irrigated Area,Well,Tubewell,12539.0,Karimnagar
158652,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Canal,Government,39382.0,Warangal
158653,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Canal,Private,,Warangal
158654,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Other Source,Other Source,,Warangal
158655,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Tank,Tank,12547.0,Warangal
158656,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Well,Other Well,10847.0,Warangal
158657,2020-2021,Telangana,36,Jangoan,689.0,Gross Irrigated Area,Well,Tubewell,79545.0,Warangal
158658,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Canal,Government,22054.0,Warangal
158659,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Canal,Private,,Warangal
158660,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Other Source,Other Source,,Warangal
158661,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Tank,Tank,8285.0,Warangal
158662,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Well,Other Well,6175.0,Warangal
158663,2020-2021,Telangana,36,Jangoan,689.0,Net Irrigated Area,Well,Tubewell,62400.0,Warangal
158664,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Canal,Government,67181.0,Warangal
158665,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Canal,Private,,Warangal
158666,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Other Source,Other Source,1169.0,Warangal
158667,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Tank,Tank,17704.0,Warangal
158668,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Well,Other Well,9186.0,Warangal
158669,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Gross Irrigated Area,Well,Tubewell,13206.0,Warangal
158670,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Canal,Government,4076.0,Warangal
158671,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Canal,Private,,Warangal
158672,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Other Source,Other Source,877.0,Warangal
158673,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Tank,Tank,11861.0,Warangal
158674,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Well,Other Well,5516.0,Warangal
158675,2020-2021,Telangana,36,Jayashankar Bhupalapally,687.0,Net Irrigated Area,Well,Tubewell,7989.0,Warangal
158676,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Canal,Government,109935.0,Mahabubnagar
158677,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
158678,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Other Source,Other Source,5545.0,Mahabubnagar
158679,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Tank,Tank,643.0,Mahabubnagar
158680,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Other Well,3172.0,Mahabubnagar
158681,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Gross Irrigated Area,Well,Tubewell,42127.0,Mahabubnagar
158682,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Canal,Government,86849.0,Mahabubnagar
158683,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
158684,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Other Source,Other Source,4159.0,Mahabubnagar
158685,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Tank,Tank,586.0,Mahabubnagar
158686,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Other Well,2731.0,Mahabubnagar
158687,2020-2021,Telangana,36,Jogulamba Gadwal,695.0,Net Irrigated Area,Well,Tubewell,31962.0,Mahabubnagar
158688,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Government,62789.0,Nizamabad
158689,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Canal,Private,,Nizamabad
158690,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Other Source,Other Source,314.0,Nizamabad
158691,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Tank,Tank,10427.0,Nizamabad
158692,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Other Well,1523.0,Nizamabad
158693,2020-2021,Telangana,36,Kamareddy,685.0,Gross Irrigated Area,Well,Tubewell,150737.0,Nizamabad
158694,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Government,39557.0,Nizamabad
158695,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Canal,Private,,Nizamabad
158696,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Other Source,Other Source,217.0,Nizamabad
158697,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Tank,Tank,7507.0,Nizamabad
158698,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Other Well,1523.0,Nizamabad
158699,2020-2021,Telangana,36,Kamareddy,685.0,Net Irrigated Area,Well,Tubewell,79104.0,Nizamabad
158700,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Government,149798.0,Karimnagar
158701,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Canal,Private,,Karimnagar
158702,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Other Source,Other Source,486.0,Karimnagar
158703,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Tank,Tank,9375.0,Karimnagar
158704,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Well,Other Well,71489.0,Karimnagar
158705,2020-2021,Telangana,36,Karimnagar,508.0,Gross Irrigated Area,Well,Tubewell,8795.0,Karimnagar
158706,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Government,83887.0,Karimnagar
158707,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Canal,Private,,Karimnagar
158708,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Other Source,Other Source,325.0,Karimnagar
158709,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Tank,Tank,5719.0,Karimnagar
158710,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Well,Other Well,41821.0,Karimnagar
158711,2020-2021,Telangana,36,Karimnagar,508.0,Net Irrigated Area,Well,Tubewell,5775.0,Karimnagar
158712,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Canal,Government,313205.0,Khammam
158713,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Canal,Private,,Khammam
158714,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Other Source,Other Source,2958.0,Khammam
158715,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Tank,Tank,18484.0,Khammam
158716,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Well,Other Well,5797.0,Khammam
158717,2020-2021,Telangana,36,Khammam,509.0,Gross Irrigated Area,Well,Tubewell,12285.0,Khammam
158718,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Canal,Government,188867.0,Khammam
158719,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Canal,Private,,Khammam
158720,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Other Source,Other Source,1449.0,Khammam
158721,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Tank,Tank,12015.0,Khammam
158722,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Well,Other Well,4155.0,Khammam
158723,2020-2021,Telangana,36,Khammam,509.0,Net Irrigated Area,Well,Tubewell,7601.0,Khammam
158724,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Canal,Government,74699.0,Adilabad
158725,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Canal,Private,,Adilabad
158726,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Other Source,Other Source,960.0,Adilabad
158727,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Tank,Tank,6528.0,Adilabad
158728,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Well,Other Well,683.0,Adilabad
158729,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Gross Irrigated Area,Well,Tubewell,5005.0,Adilabad
158730,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Canal,Government,47443.0,Adilabad
158731,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Canal,Private,,Adilabad
158732,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Other Source,Other Source,518.0,Adilabad
158733,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Tank,Tank,5810.0,Adilabad
158734,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Well,Other Well,410.0,Adilabad
158735,2020-2021,Telangana,36,Kumuram Bheem Asifabad,699.0,Net Irrigated Area,Well,Tubewell,2480.0,Adilabad
158736,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Canal,Government,98114.0,Warangal
158737,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Canal,Private,,Warangal
158738,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Other Source,Other Source,291.0,Warangal
158739,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Tank,Tank,13753.0,Warangal
158740,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Well,Other Well,64682.0,Warangal
158741,2020-2021,Telangana,36,Mahabubabad,688.0,Gross Irrigated Area,Well,Tubewell,23902.0,Warangal
158742,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Canal,Government,40607.0,Warangal
158743,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Canal,Private,,Warangal
158744,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Other Source,Other Source,291.0,Warangal
158745,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Tank,Tank,7977.0,Warangal
158746,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Well,Other Well,51594.0,Warangal
158747,2020-2021,Telangana,36,Mahabubabad,688.0,Net Irrigated Area,Well,Tubewell,15968.0,Warangal
158748,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Canal,Government,109497.0,Mahabubnagar
158749,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Canal,Private,,Mahabubnagar
158750,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Other Source,Other Source,,Mahabubnagar
158751,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Tank,Tank,5756.0,Mahabubnagar
158752,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Well,Other Well,,Mahabubnagar
158753,2020-2021,Telangana,36,Mahabubnagar,512.0,Gross Irrigated Area,Well,Tubewell,8166.0,Mahabubnagar
158754,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Canal,Government,61318.0,Mahabubnagar
158755,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Canal,Private,,Mahabubnagar
158756,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Other Source,Other Source,,Mahabubnagar
158757,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Tank,Tank,4317.0,Mahabubnagar
158758,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Well,Other Well,,Mahabubnagar
158759,2020-2021,Telangana,36,Mahabubnagar,512.0,Net Irrigated Area,Well,Tubewell,4823.0,Mahabubnagar
158760,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Canal,Government,54667.0,Adilabad
158761,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Canal,Private,,Adilabad
158762,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Other Source,Other Source,803.0,Adilabad
158763,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Tank,Tank,9486.0,Adilabad
158764,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Well,Other Well,17923.0,Adilabad
158765,2020-2021,Telangana,36,Mancherial,684.0,Gross Irrigated Area,Well,Tubewell,38067.0,Adilabad
158766,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Canal,Government,36357.0,Adilabad
158767,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Canal,Private,,Adilabad
158768,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Other Source,Other Source,642.0,Adilabad
158769,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Tank,Tank,7209.0,Adilabad
158770,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Well,Other Well,8402.0,Adilabad
158771,2020-2021,Telangana,36,Mancherial,684.0,Net Irrigated Area,Well,Tubewell,22483.0,Adilabad
158772,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Canal,Government,63269.0,Medak
158773,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Canal,Private,,Medak
158774,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Other Source,Other Source,90.0,Medak
158775,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Tank,Tank,5182.0,Medak
158776,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Well,Other Well,,Medak
158777,2020-2021,Telangana,36,Medak,513.0,Gross Irrigated Area,Well,Tubewell,85683.0,Medak
158778,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Government,33158.0,Medak
158779,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Canal,Private,,Medak
158780,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Other Source,Other Source,40.0,Medak
158781,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Tank,Tank,3939.0,Medak
158782,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Other Well,,Medak
158783,2020-2021,Telangana,36,Medak,513.0,Net Irrigated Area,Well,Tubewell,58632.0,Medak
158784,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Government,,Ranga Reddy
158785,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Canal,Private,,Ranga Reddy
158786,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Other Source,Other Source,755.0,Ranga Reddy
158787,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Tank,Tank,356.0,Ranga Reddy
158788,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Other Well,,Ranga Reddy
158789,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Gross Irrigated Area,Well,Tubewell,16893.0,Ranga Reddy
158790,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Government,,Ranga Reddy
158791,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Canal,Private,,Ranga Reddy
158792,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Other Source,Other Source,506.0,Ranga Reddy
158793,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Tank,Tank,356.0,Ranga Reddy
158794,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Other Well,,Ranga Reddy
158795,2020-2021,Telangana,36,Medchal Malkajgiri,700.0,Net Irrigated Area,Well,Tubewell,12015.0,Ranga Reddy
158796,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Government,54884.0,Warangal
158797,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Canal,Private,,Warangal
158798,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Other Source,Other Source,670.0,Warangal
158799,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Tank,Tank,14926.0,Warangal
158800,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Other Well,149.0,Warangal
158801,2020-2021,Telangana,36,Mulugu,720.0,Gross Irrigated Area,Well,Tubewell,1969.0,Warangal
158802,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Government,12567.0,Warangal
158803,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Canal,Private,,Warangal
158804,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Other Source,Other Source,476.0,Warangal
158805,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Tank,Tank,12389.0,Warangal
158806,2020-2021,Telangana,36,Mulugu,720.0,Net Irrigated Area,Well,Other Well,119.0,Warangal
