id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
107313,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Khammam
107314,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,1514.0,Khammam
107315,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Khammam
107316,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,4.0,Khammam
107317,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Khammam
107318,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,13.0,Khammam
107319,2002-2003,Telangana,36,Khammam,509.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,52.0,Khammam
107320,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,1.0,Mahabubnagar
107321,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Mahabubnagar
107322,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Mahabubnagar
107323,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,220.0,Mahabubnagar
107324,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Mahabubnagar
107325,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,2884.0,Mahabubnagar
107326,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Mahabubnagar
107327,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Mahabubnagar
107328,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Mahabubnagar
107329,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,644.0,Mahabubnagar
107330,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,,Mahabubnagar
107331,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Mahabubnagar
107332,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,33636.0,Mahabubnagar
107333,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Mahabubnagar
107334,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,159.0,Mahabubnagar
107335,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,25.0,Mahabubnagar
107336,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Mahabubnagar
107337,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Gram,201.0,,25.0,Mahabubnagar
107338,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Mahabubnagar
107339,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,4.0,Mahabubnagar
107340,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Mahabubnagar
107341,2002-2003,Telangana,36,Mahabubnagar,512.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,111.0,Mahabubnagar
107342,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Mahabubnagar
107343,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Mahabubnagar
107344,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Mahabubnagar
107345,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Mahabubnagar
107346,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,6109.0,Mahabubnagar
107347,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Mahabubnagar
107348,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Mahabubnagar
107349,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Mahabubnagar
107350,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Mahabubnagar
107351,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,713.0,Mahabubnagar
107352,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,39937.0,Mahabubnagar
107353,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Mahabubnagar
107354,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,696.0,Mahabubnagar
107355,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Mahabubnagar
107356,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Mahabubnagar
107357,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Mahabubnagar
107358,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,3575.0,Mahabubnagar
107359,2002-2003,Telangana,36,Mahabubnagar,512.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,114.0,Mahabubnagar
107360,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Medak
107361,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Medak
107362,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Medak
107363,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,64.0,Medak
107364,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Medak
107365,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,2893.0,Medak
107366,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Medak
107367,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,3.0,Medak
107368,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Medak
107369,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Medak
107370,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,,Medak
107371,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Medak
107372,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,17738.0,Medak
107373,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Medak
107374,2002-2003,Telangana,36,Medak,513.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,2256.0,Medak
107375,2002-2003,Telangana,36,Medak,513.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,1.0,Medak
107376,2002-2003,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Medak
107378,2002-2003,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,38.0,Medak
107379,2002-2003,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,321.0,Medak
107380,2002-2003,Telangana,36,Medak,513.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Medak
107381,2002-2003,Telangana,36,Medak,513.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,53112.0,Medak
107382,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Medak
107383,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Medak
107384,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Medak
107385,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Medak
107386,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,,Medak
107387,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Medak
107388,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Medak
107389,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Medak
107390,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Medak
107391,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,394.0,Medak
107392,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,2554.0,Medak
107393,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Medak
107394,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,327.0,Medak
107395,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Medak
107396,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,258.0,Medak
107397,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Medak
107398,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,1826.0,Medak
107399,2002-2003,Telangana,36,Medak,513.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,217.0,Medak
107400,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Nalgonda
107401,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nalgonda
107402,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Nalgonda
107403,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,364.0,Nalgonda
107404,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nalgonda
107405,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,422.0,Nalgonda
107406,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nalgonda
107407,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Nalgonda
107408,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nalgonda
107409,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Nalgonda
107410,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,,Nalgonda
107411,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nalgonda
107412,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,37660.0,Nalgonda
107413,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nalgonda
107414,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Nalgonda
107415,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Nalgonda
107416,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Nalgonda
107417,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Gram,201.0,,21.0,Nalgonda
107418,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,713.0,Nalgonda
107419,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,3709.0,Nalgonda
107420,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nalgonda
107421,2002-2003,Telangana,36,Nalgonda,514.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,114.0,Nalgonda
107508,2002-2003,Telangana,36,Ranga Reddy,518.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
107422,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nalgonda
107423,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nalgonda
107424,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nalgonda
107425,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,22.0,Nalgonda
107426,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,204.0,Nalgonda
107427,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nalgonda
107428,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nalgonda
107429,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nalgonda
107430,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nalgonda
107431,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,1205.0,Nalgonda
107432,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,9546.0,Nalgonda
107433,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nalgonda
107434,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,21.0,Nalgonda
107435,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nalgonda
107436,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Nalgonda
107437,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nalgonda
107438,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,491.0,Nalgonda
107439,2002-2003,Telangana,36,Nalgonda,514.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,31.0,Nalgonda
107440,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,4503.0,Nizamabad
107441,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nizamabad
107442,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,12.0,Nizamabad
107443,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,7340.0,Nizamabad
107444,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nizamabad
107445,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,26874.0,Nizamabad
107446,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nizamabad
107447,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Nizamabad
107448,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nizamabad
107449,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Nizamabad
107450,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,,Nizamabad
107451,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nizamabad
107452,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,17668.0,Nizamabad
107453,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nizamabad
107454,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,1032.0,Nizamabad
107455,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,10.0,Nizamabad
107456,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,,Nizamabad
107457,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Gram,201.0,,28.0,Nizamabad
107458,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,1.0,Nizamabad
107459,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,491.0,Nizamabad
107460,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nizamabad
107461,2002-2003,Telangana,36,Nizamabad,516.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,36424.0,Nizamabad
107462,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nizamabad
107463,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nizamabad
107486,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Ranga Reddy
107464,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nizamabad
107465,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,277.0,Nizamabad
107466,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,10.0,Nizamabad
107467,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nizamabad
107468,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nizamabad
107469,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nizamabad
107470,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nizamabad
107471,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,238.0,Nizamabad
107472,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,3513.0,Nizamabad
107473,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nizamabad
107474,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,458.0,Nizamabad
107475,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nizamabad
107476,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,801.0,Nizamabad
107477,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nizamabad
107478,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,4352.0,Nizamabad
107479,2002-2003,Telangana,36,Nizamabad,516.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,42.0,Nizamabad
107480,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,1.0,Ranga Reddy
107481,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Ranga Reddy
107482,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Ranga Reddy
107483,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,,Ranga Reddy
107484,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
107485,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,636.0,Ranga Reddy
107487,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Ranga Reddy
107488,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
107489,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,217.0,Ranga Reddy
107490,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,,Ranga Reddy
107491,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
107492,2002-2003,Telangana,36,Ranga Reddy,518.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,9642.0,Ranga Reddy
